timestamp;user;state;row;line_content;error
2025-11-10 09:26:55;admin;serial connect;0;"port=COM1; baud=9600; parity=N; stopbits=0";
2025-11-10 09:26:55;admin;serial connected;0;COM1@9600 parity=N stop=0;
2025-11-10 13:04:42;admin;login;0;user logged in;
2025-11-10 13:04:42;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 13:04:42;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-10 13:04:42;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 13:04:42;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-10 13:04:45;admin;serial connect;0;"port=COM1; baud=9600; parity=N; stopbits=0";
2025-11-10 13:04:45;admin;serial connected;0;COM1@9600 parity=N stop=0;
2025-11-10 13:04:55;admin;settings saved;0;"serial_port: COM1 -> COM1; baud: 9600 -> 9600; parity: N -> N; stopbits: 0 -> 0; pattern:  -> ";
2025-11-10 13:04:55;admin;screen;0;[SETTINGS] Serial saved;
2025-11-10 13:04:56;admin;serial disconnected;0;;
2025-11-10 13:04:56;admin;serial disconnect;0;;
2025-11-10 13:04:57;admin;serial connect;0;"port=COM1; baud=9600; parity=N; stopbits=0";
2025-11-10 13:04:57;admin;serial connected;0;COM1@9600 parity=N stop=0;
2025-11-10 13:05:10;admin;serial verification FAILED;0;COM1@9600 parity=N stop=0;no CR-terminated status
2025-11-10 13:06:23;admin;serial connect;0;"port=COM1; baud=9600; parity=N; stopbits=0";
2025-11-10 13:06:23;admin;serial connected;0;COM1@9600 parity=N stop=0;
2025-11-10 13:06:35;admin;serial verification FAILED;0;COM1@9600 parity=N stop=0;no CR-terminated status
2025-11-10 13:07:02;admin;settings saved;0;"serial_port: COM1 -> COM1; baud: 9600 -> 9600; parity: N -> N; stopbits: 0 -> 0; pattern:  -> ";
2025-11-10 13:07:02;admin;screen;0;[SETTINGS] Serial saved;
2025-11-10 13:07:03;admin;serial connect;0;"port=COM1; baud=9600; parity=N; stopbits=0";
2025-11-10 13:07:03;admin;serial connected;0;COM1@9600 parity=N stop=0;
2025-11-10 13:07:05;admin;batch start;0;pattern=;
2025-11-10 13:07:05;admin;print started;0;rows=111 pattern=;
2025-11-10 13:07:05;admin;screen;0;[START] Starting at row 14;
2025-11-10 13:07:05;admin;screen;0;[FRAME] <SOH>O<STX><ETX>079<CR>;
2025-11-10 13:07:08;admin;screen;0;[PUT ONLINE] None;
2025-11-10 13:07:08;admin;screen;0;[FRAME] <SOH>V<STX>015<ETX>236<CR>;
2025-11-10 13:07:12;admin;screen;0;V] var 01 <- 5 | None;
2025-11-10 13:07:12;admin;screen;0;[FRAME] <SOH>V<STX>02ID: 1Content aa<ETX>141<CR>;
2025-11-10 13:07:15;admin;screen;0;V] var 02 <- ID: 1Content aa | None;
2025-11-10 13:07:15;admin;screen;0;[FRAME] <SOH>V<STX>03verybigtest<ETX>113<CR>;
2025-11-10 13:07:16;admin;screen;0;[STOP] Converting to pause (saving resume point)…;
2025-11-10 13:07:16;admin;print paused;0;operator requested stop;
2025-11-10 13:07:18;admin;data partially transferred;14;"5;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:3;2024;Print job started;";"sent 3/8; paused"
2025-11-10 13:07:18;admin;screen;0;V] var 03 <- verybigtest | None;
2025-11-10 13:07:18;admin;screen;0;[DONE] Batch complete;
2025-11-10 13:33:55;admin;login;0;user logged in;
2025-11-10 13:33:55;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 13:33:55;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-10 13:33:55;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 13:33:55;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-10 14:21:23;admin;login;0;user logged in;
2025-11-10 14:21:23;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 14:21:23;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-10 14:21:23;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 14:21:23;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-10 14:22:38;admin;login;0;user logged in;
2025-11-10 14:22:38;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 14:22:38;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-10 14:22:38;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 14:22:38;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-10 14:23:17;admin;serial connect;0;"port=COM1; baud=9600; parity=N; stopbits=0";
2025-11-10 14:23:17;admin;serial connected;0;COM1@9600 parity=N stop=0;
2025-11-10 14:23:17;admin;batch start;0;pattern=;
2025-11-10 14:23:17;admin;print started;0;rows=111 pattern=;
2025-11-10 14:23:17;admin;screen;0;[START] Starting at row 14;
2025-11-10 14:23:17;admin;screen;0;[FRAME] <SOH>O<STX><ETX>079<CR>;
2025-11-10 14:23:21;admin;screen;0;[PUT ONLINE] None;
2025-11-10 14:23:21;admin;screen;0;[FRAME] <SOH>V<STX>015<ETX>236<CR>;
2025-11-10 14:23:23;admin;screen;0;[V] var 01 <- 5 | None;
2025-11-10 14:23:23;admin;screen;0;[FRAME] <SOH>V<STX>02ID: 1Content aa<ETX>141<CR>;
2025-11-10 14:23:26;admin;screen;0;[V] var 02 <- ID: 1Content aa | None;
2025-11-10 14:23:26;admin;screen;0;[FRAME] <SOH>V<STX>03verybigtest<ETX>113<CR>;
2025-11-10 14:23:29;admin;screen;0;[V] var 03 <- verybigtest | None;
2025-11-10 14:23:29;admin;screen;0;[FRAME] <SOH>V<STX>04sample<ETX>060<CR>;
2025-11-10 14:23:33;admin;screen;0;[V] var 04 <- sample | None;
2025-11-10 14:23:33;admin;screen;0;[FRAME] <SOH>V<STX>052024-08-23 15:31:3<ETX>059<CR>;
2025-11-10 14:23:36;admin;screen;0;[V] var 05 <- 2024-08-23 15:31:3 | None;
2025-11-10 14:23:36;admin;screen;0;[FRAME] <SOH>V<STX>062024<ETX>132<CR>;
2025-11-10 14:23:39;admin;screen;0;[V] var 06 <- 2024 | None;
2025-11-10 14:23:39;admin;screen;0;[FRAME] <SOH>V<STX>07Print job started<ETX>060<CR>;
2025-11-10 14:23:40;admin;screen;0;[STOP] Converting to pause (saving resume point)…;
2025-11-10 14:23:40;admin;print paused;0;operator requested stop;
2025-11-10 14:23:42;admin;data partially transferred;14;"5;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:3;2024;Print job started;";"sent 7/8; paused"
2025-11-10 14:23:42;admin;screen;0;[V] var 07 <- Print job started | None;
2025-11-10 14:23:42;admin;screen;0;[DONE] Batch complete;
2025-11-10 14:38:05;admin;login;0;user logged in;
2025-11-10 14:38:05;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 14:38:05;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-10 14:38:05;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 14:38:05;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-10 14:47:31;admin;login;0;user logged in;
2025-11-10 14:47:31;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 14:47:31;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-10 14:47:31;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 14:47:31;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-10 14:50:43;admin;login;0;user logged in;
2025-11-10 14:50:43;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 14:50:43;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-10 14:50:43;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 14:50:43;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-10 14:51:24;admin;login;0;user logged in;
2025-11-10 14:51:24;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 14:51:24;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-10 14:51:24;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 14:51:24;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-10 15:38:45;admin;login;0;user logged in;
2025-11-10 15:38:45;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 15:38:45;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-10 15:38:45;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 15:38:45;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-10 15:43:43;admin;login;0;user logged in;
2025-11-10 15:43:43;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 15:43:43;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-10 15:43:43;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 15:43:43;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-10 15:46:29;admin;login;0;user logged in;
2025-11-10 15:46:29;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 15:46:29;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-10 15:46:29;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 15:46:29;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-10 15:46:54;admin;login;0;user logged in;
2025-11-10 15:46:54;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 15:46:54;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-10 15:46:54;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 15:46:54;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 08:29:05;admin;login;0;user logged in;
2025-11-11 08:29:05;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 08:29:05;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 08:29:05;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 08:29:05;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 08:47:21;admin;login;0;user logged in;
2025-11-11 08:47:21;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 08:47:21;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 08:47:21;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 08:47:21;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 08:53:07;admin;login;0;user logged in;
2025-11-11 08:53:07;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 08:53:07;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 08:53:07;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 08:53:07;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 08:56:40;admin;serial disconnected;0;;
2025-11-11 08:56:40;admin;serial disconnect;0;;
2025-11-11 08:56:40;admin;logout;0;user logged out;
2025-11-11 08:56:44;op;login;0;user logged in;
2025-11-11 08:56:44;op;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 08:56:44;op;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 08:56:44;op;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 08:56:44;op;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 09:03:20;admin;login;0;user logged in;
2025-11-11 09:03:20;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 09:03:20;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 09:03:20;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 09:03:20;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 09:06:27;admin;login;0;user logged in;
2025-11-11 09:06:27;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 09:06:27;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 09:06:27;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 09:06:27;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 09:08:34;admin;login;0;user logged in;
2025-11-11 09:08:34;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 09:08:34;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 09:08:34;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 09:08:34;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 09:15:17;admin;login;0;user logged in;
2025-11-11 09:15:17;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 09:15:17;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 09:15:17;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 09:15:17;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 09:24:15;admin;login;0;user logged in;
2025-11-11 09:24:15;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 09:24:15;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 09:24:15;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 09:24:15;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:24:57;admin;login;0;user logged in;
2025-11-11 10:24:57;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:24:57;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 10:24:57;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:24:57;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:26:32;admin;login;0;user logged in;
2025-11-11 10:26:32;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:26:32;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 10:26:32;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:26:32;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:27:53;admin;login;0;user logged in;
2025-11-11 10:27:53;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:27:53;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 10:27:53;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:27:53;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:28:48;admin;login;0;user logged in;
2025-11-11 10:28:48;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:28:48;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 10:28:48;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:28:48;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:33:32;admin;login;0;user logged in;
2025-11-11 10:33:32;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:33:32;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 10:33:32;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:33:32;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:33:42;admin;settings saved;0;"serial_port: COM1 -> COM1; baud: 9600 -> 9600; parity: N -> N; stopbits: 0 -> 0; pattern: test -> test";
2025-11-11 10:33:42;admin;screen;0;[SETTINGS] Serial saved;
2025-11-11 10:43:47;admin;login;0;user logged in;
2025-11-11 10:43:47;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:43:47;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 10:43:47;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:43:47;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:45:35;admin;login;0;user logged in;
2025-11-11 10:45:35;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:45:35;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 10:45:35;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:45:35;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:47:09;admin;login;0;user logged in;
2025-11-11 10:47:09;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:47:09;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 10:47:09;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:47:09;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:47:14;admin;settings saved;0;"serial_port: COM1 -> COM1; baud: 9600 -> 9600; parity: N -> N; stopbits: 1 -> 1; pattern: test -> test";
2025-11-11 10:47:14;admin;screen;0;[SETTINGS] Serial saved;
2025-11-11 10:47:19;admin;settings saved;0;"serial_port: COM1 -> COM1; baud: 9600 -> 9600; parity: N -> N; stopbits: 1 -> 1; pattern: test -> test";
2025-11-11 10:47:19;admin;screen;0;[SETTINGS] Serial saved;
2025-11-11 10:51:51;admin;login;0;user logged in;
2025-11-11 10:51:51;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:51:51;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 10:51:51;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:51:51;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:52:59;admin;login;0;user logged in;
2025-11-11 10:52:59;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:52:59;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 10:52:59;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:52:59;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:53:14;admin;login;0;user logged in;
2025-11-11 10:53:14;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:53:14;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 10:53:14;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:53:14;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:54:34;admin;login;0;user logged in;
2025-11-11 10:54:34;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:54:34;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 10:54:34;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:54:34;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:57:32;admin;login;0;user logged in;
2025-11-11 10:57:32;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:57:32;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 10:57:32;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:57:32;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:57:47;admin;settings saved;0;"serial_port: COM1 -> COM1; baud: 9600 -> 9600; parity: N -> N; stopbits: 1 -> 1; pattern: test -> test";
2025-11-11 10:57:47;admin;screen;0;[SETTINGS] Serial saved;
2025-11-11 11:03:47;admin;settings saved;0;"serial_port: COM1 -> COM1; baud: 9600 -> 9600; parity: N -> N; stopbits: 1 -> 1; pattern: test -> test";
2025-11-11 11:03:47;admin;screen;0;[SETTINGS] Serial saved;
2025-11-11 11:15:04;admin;login;0;user logged in;
2025-11-11 11:15:04;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 11:15:04;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 11:15:04;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 11:15:04;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 11:15:07;admin;serial connect;0;"port=COM1; baud=9600; parity=N; stopbits=1; bytesize=8";
2025-11-11 11:15:07;admin;serial connected;0;COM1@9600 parity=N stop=1 bytesize=8;
2025-11-11 11:15:12;admin;batch start;0;pattern=test;
2025-11-11 11:15:12;admin;print started;0;rows=111 pattern=test;
2025-11-11 11:15:12;admin;screen;0;[START] Starting at row 14;
2025-11-11 11:15:12;admin;screen;0;[FRAME] <SOH>O<STX><ETX>079<CR>;
2025-11-11 11:15:15;admin;screen;0;[PUT ONLINE] None;
2025-11-11 11:15:15;admin;screen;0;[FRAME] <SOH>P<STX>test<ETX>016<CR>;
2025-11-11 11:15:18;admin;screen;0;[LOAD] None;
2025-11-11 11:15:18;admin;screen;0;[FRAME] <SOH>P<STX>~<ETX>206<CR>;
2025-11-11 11:15:21;admin;screen;0;[VERIFY] None;
2025-11-11 11:15:21;admin;screen;0;[FRAME] <SOH>V<STX>015<ETX>236<CR>;
